id,title,body,category,priority
TK-399,Bloccato su configurazione API di terze parti,"Salve, ho un problema serio con l'integrazione dati che non vuole partire. Stavo provando a fare il sync manuale e mi è saltata la connessione. Ho già controllato le credenziali OAuth e i permessi del servizio esterno, ma continua a darmi errore 403. Potete dare un'occhiata al log di sistema per capire dove si blocca? Grazie mille.",Tecnico,Alta
TK-400,Aiuto: Problemi di visibilità sui nuovi accordi commerciali,"Ho già provato a riavviare la sessione, ma non riesco ad accedere ai dati aggiornati sugli ultimi contratti firmati. Mi sembra che il sistema stia mostrando ancora le vecchie tariffe per i clienti aziendali. Questo è un problema serio e mi sta rallentando molto il lavoro con i preventivi di oggi.",Commerciale,Bassa
TK-401,Problema con l'accesso ai documenti amministrativi di recente,"Così non posso lavorare! Ho bisogno urgentemente di accedere a un modulo fiscale per la chiusura contabile. Non riesco ad aprire il file e mi sembra che ci sia un problema di permessi. Potete darmi una mano, vi prego? Sono Andrea.",Amministrazione,Alta
TK-402,Info per problemi di accesso e documenti amministrativi,Vorrei segnalare che non riesco ad accedere al portale clienti per scaricare la documentazione fiscale aggiornata. Ho provato a resettare la password ma mi dà sempre errore. Potreste aiutarmi con un intervento urgente? Grazie mille.,Amministrazione,Alta
TK-403,Chiarimento su l'integrazione API che non risponde correttamente,"Ho un problema: da stamattina il servizio di sincronizzazione dati sta dando errori 503. Ho controllato le credenziali e la documentazione, ma l'endpoint sembra inaffidabile. Risolvete questo malfunzionamento subito per favore.",Tecnico,Media
TK-404,Chiarimento su gestione documentazione e pagamenti,"Creo questo ticket per capire come dovrei procedere con la registrazione di una spesa aziendale. Ho appena ricevuto questa fattura ma non so se devo inviarla al reparto contabilità o se c'è un modulo specifico da compilare prima. Potete indicarmi il processo corretto, per favore?",Amministrazione,Alta
TK-405,Bloccato su come fare la nota spese,"Ho un problema: non capisco proprio questa cosa delle note spese. Devo inviare i documenti ma ho paura di sbagliare tutto, è troppo complicato per me. Mi potete spiegare passo passo come devo procedere? Grazie.",Amministrazione,Media
TK-406,Non riesco ad accedere al sistema CRM dopo l'aggiornamento,"Scusate il disturbo, ho riscontrato un problema di accesso al sistema CRM. Dopo aver eseguito l'ultimo aggiornamento del software, non mi viene richiesto alcun codice e la schermata rimane bloccata. Potreste verificare se ci sono problemi noti con le credenziali o con l'integrazione di rete? Grazie.",Tecnico,Media
TK-407,Bloccato su configurazione accesso database utente Rossi,"Ho necessità di segnalare un problema con l'integrazione dati. Ho provato a riconfigurare i parametri di connessione manualmente, ma il sistema continua a restituire errori di autenticazione 500. Potrei avere bisogno di una verifica sui permessi lato server o su eventuali dipendenze mancanti per completare la sincronizzazione.",Tecnico,Media
TK-408,Problema con la gestione dei permessi e l'accesso ai file,"Vi scrivo perché non riesco a scaricare i documenti di progetto, nonostante abbia tutti i diritti assegnati. Ho controllato le impostazioni utente due volte ed è tutto ok, ma il sistema mi blocca sempre. Non capisco come sia possibile che un semplice salvataggio funzioni solo per altri colleghi.",Amministrazione,Media
TK-409,Assistenza immediata per i prezzi che cambiano ogni cinque minuti,"Ho già provato a riavviare, ovviamente non è colpa mia. Volevo solo sapere perché il preventivo che mi avete inviato stamattina è completamente diverso da quello di ieri. Mi sembra un trucco commerciale, ditemi la verità.",Commerciale,Media
TK-410,Errore nell'accesso ai dettagli di un preventivo commerciale,"Ciao, ho bisogno di aiuto con la visualizzazione dei prezzi su un preventivo che stavo guardando. Non mi appare il costo totale e non riesco ad avanzare. Sono nuovo sull'uso del sistema, quindi apprezzo molto qualsiasi indicazione. Grazie mille!",Commerciale,Alta
TK-411,Richiesta urgente: Non riesco ad accedere al sistema CRM dopo l'aggiornamento,"Ho bisogno di fare una call su questo problema. Ho aggiornato il software stamattina e ora mi chiede delle credenziali che non riconosce. Potete aiutarmi a ripristinare l'accesso, per favore?",Tecnico,Media
TK-412,Aiuto: Problemi di accesso ai permessi amministrativi per il nuovo progetto,"Gentile supporto, vi contatto perché non riesco ad accedere a determinate sezioni amministrative. Ho bisogno urgentemente dei permessi per finalizzare la configurazione del nuovo progetto prima della riunione di stamattina. Potete verificare quanto prima lo stato dei miei diritti utente? Grazie.",Amministrazione,Alta
TK-413,Urgente: non va l'accesso al portale per la gestione delle spese,"Ciao, devo inviare le note spese di questo mese ma il sistema mi continua a dare errore. Non capisco perché è così complicato gestire queste cose amministrative quando si ha un lavoro da fare. Spero che qualcuno possa risolvere questa sciocchezza prima della chiusura dell'ufficio.",Amministrazione,Bassa
TK-414,Non va l'accesso al portale clienti,"Ho già provato a riavviare il dispositivo, ma non riesco ad accedere all'area riservata. Non mi viene fornito alcun codice di autenticazione nonostante abbia verificato le mie credenziali più volte. Potrei ricevere un supporto urgente per risolvere questo blocco commerciale?",Commerciale,Alta
TK-415,Problema con l'accesso ai documenti cartacei archiviati,"Vi scrivo perché non riesco a trovare il modulo aggiornato per la dichiarazione di spese. Ho provato a cercare nella sezione online ma sembra che sia stato spostato o cancellato. Potreste indicarmi dove posso recuperarlo, per favore? Grazie.",Amministrazione,Bassa
TK-416,Non va l'accesso al portale per le pratiche amministrative,"Ho un problema: non riesco a scaricare i moduli necessari dal vostro portale. Ho provato più volte e il sistema continua a dare errore 404. Non ho tempo di perdere altro tempo con queste cose, servono subito questi documenti.",Amministrazione,Media
TK-417,Richiesta chiarimenti sullo stato della mia ultima busta paga,"Ciao, ho già provato a controllare l'area riservata ma non trovo i dettagli del pagamento di ottobre. Potresti indicarmi dove posso scaricare la ricevuta ufficiale? Grazie mille in anticipo!",Amministrazione,Media
TK-418,Info per connessione VPN instabile dopo l'ultimo aggiornamento,"Ciao, da quando ho fatto l'aggiornamento mi scollega continuamente la VPN. È un problema che blocca il lavoro e devo risolverlo subito. Potete darmi una mano con i parametri di rete o c'è qualche fix noto?",Tecnico,Alta
TK-419,Non riesco ad aprire i file PDF di progetto,"Da stamattina sto provando a lavorare sui report, ma non mi aprono i file PDF che ho scaricato. Non so se è un problema del programma o della rete. Mi serve per finire la presentazione oggi stesso.",Tecnico,Bassa
TK-420,Richiesta chiarimenti sullo sconto per il nuovo servizio,"Dopo l'ultimo aggiornamento, volevo sapere se posso ancora approfittare dello sconto che mi avevate promesso. Ho appena visto i prezzi sul sito e non è chiaro come applicarlo al mio account. Grazie mille!",Commerciale,Bassa
TK-421,Aiuto: Non trovo le istruzioni per l'ultima nota spese,"Buongiorno, ho un problema con la sezione amministrazione online. Ho provato a caricare i documenti ma non mi appare il pulsante di salvataggio finale. Mi sembra che ci sia qualcosa che non va nel sistema. Grazie.",Amministrazione,Media
TK-422,Aiuto: Dove trovo le scartoffie per l'ultima nota spese?,"Vi scrivo perché non riesco proprio a trovare i moduli giusti per la gestione delle note spese. Mi è capitato di doverle caricare oggi e sono un po' confuso su dove devo andare. Potreste indicarmi il percorso esatto, grazie mille?",Amministrazione,Bassa
TK-423,Chiarimento su le condizioni contrattuali per i nuovi clienti,"Scusate il disturbo, ma mi serve un chiarimento immediato sulle ultime modifiche ai prezzi. Ho appena visto che la tariffa base è salita e non capisco se questo influisce sul mio contratto attuale. Ditemi subito cosa devo fare perché questa situazione sia risolta oggi stesso.",Commerciale,Alta
TK-424,Richiesta chiarimenti sul funzionamento della nuova interfaccia di reportistica,"Buongiorno! Eccomi di nuovo, ho bisogno di capire come filtrare i dati nel modulo avanzato. Ho provato a farlo ma non mi viene chiaro se devo usare il filtro A o B per includere le date precedenti al 15. Potresti darmi una mano con questo? Grazie mille!",Tecnico,Media
TK-425,Errore nell'accesso al portale di gestione spese,"Dopo l'ultimo aggiornamento, ho notato che non riesco ad caricare i nuovi rendiconti spese nel sistema. Ho provato a rifare il login e anche a cancellare la cache del browser senza successo. Potreste verificare se ci sono problemi con l'integrazione dei documenti amministrativi o se devo seguire una procedura diversa per questo tipo di allegati? Grazie, Andrea Rossi.",Amministrazione,Bassa
TK-426,Errore connessione VPN aziendale,Ho necessità di segnalare che non riesco ad accedere al sistema da remoto. Ho provato a resettare la password ma continua a dare errore. Serve una soluzione urgente perché devo chiudere un report entro stamattina.,Tecnico,Alta
TK-427,Non va l'accesso al server di produzione,"Ciao. Non riesco ad autenticarmi sul server principale da circa un'ora ormai. Ho provato con tutte le credenziali e ho verificato la connessione fisica, ma il problema persiste ed è urgente perché devo chiudere questa release stamattina. Potete dare un'occhiata subito? Grazie.",Tecnico,Alta
TK-428,Procedura per configurazione accesso al database interno,"Gentile supporto, vi contatto perché non riesco a stabilire la connessione all'ambiente di test. Ho seguito i passaggi manuali che mi erano stati forniti ma il sistema restituisce un errore di autenticazione 401. Potreste verificare se ci sono aggiornamenti relativi alle credenziali o ai permessi necessari per l'accesso? Grazie, Andrea Rossi.",Tecnico,Bassa
TK-429,Richiesta urgente: Non trovo come fare a scaricare i moduli amministrativi,"Non so più che fare con questa cosa. Ho bisogno di accedere ai documenti per la pratica, ma il sistema mi dà un errore ogni volta che provo a scaricarli. Potete dirmi dove guardare o se c'è un altro modo per farlo? Grazie.",Amministrazione,Media
TK-430,Info per l'accesso ai documenti aziendali,"Vorrei segnalare che non riesco ad accedere a qualche documento amministrativo importante. Ho provato a rifare il login ma continua a darmi errore. Potreste indicarmi come risolvere questo problema, grazie mille!",Amministrazione,Media
TK-431,Info per i costi e le condizioni contrattuali,Vorrei segnalare che non capisco assolutamente questi nuovi costi aggiuntivi. Mi è arrivata una fattura completamente diversa da quella prevista e sono furioso perché mi state cambiando unilateralmente il contratto. Ho bisogno di spiegazioni immediate su cosa stiamo pagando esattamente.,Commerciale,Alta
TK-432,Urgente: non va l'accesso al database clienti,"Buongiorno! Eccomi di nuovo. Ho provato a resettare la password e ho seguito tutti i passaggi che mi avete indicato, ma il sistema continua a darmi un errore 403. Non riesco proprio ad accedere ai dati dei clienti per la chiusura del trimestre. Potreste dare un'occhiata al mio account? Grazie.",Tecnico,Alta
TK-433,Urgente: non va l'accesso ai preventivi clienti,"Non so più che fare, è un disastro totale. Devo inviare subito dei prezzi a tre clienti importanti e il sistema mi blocca ogni volta quando cerco di caricare i dati aggiornati. Questo problema sta rallentando tutto e ho bisogno di una soluzione immediata.",Commerciale,Alta
TK-434,Richiesta urgente: Il sistema di gestione documenti non carica i file,"Potete dare un occhiata a questo problema? È assurdo che il caricamento dei PDF si blocchi ogni volta. Ho provato a riavviare tutto, ma niente da fare; sembra che la connessione sia instabile o che ci sia un bug nel sistema stesso.",Tecnico,Media
TK-435,Urgente: non va l'accesso alle tariffe B2B,"Gentile supporto, vi contatto perché ho un problema serio con il calcolo delle nostre ultime quotazioni commerciali. Non riesco ad accedere ai parametri tariffari aggiornati e questo sta bloccando la chiusura di due ordini importanti per oggi pomeriggio. Ho provato a rifare l'accesso ma continua a darmi errore 403. Fatemi sapere al più presto come risolvere, grazie!",Commerciale,Alta
TK-436,Aiuto: Devo fare un pagamento urgente ma non trovo i dati,"Buongiorno! Eccomi di nuovo, spero che stiate bene. Sto cercando di sistemare una cosa amministrativa super importante per oggi e mi è saltato completamente il codice cliente o qualcosa del genere. Potete aiutarmi a recuperare questi dati al volo? Grazie mille!",Amministrazione,Alta
TK-437,Errore nell'accesso ai moduli di gestione spese aziendali,"Ho necessità di segnalare che non riesco ad accedere al portale per la compilazione delle note spese. È un casino totale, ho dovuto cercare tre volte le credenziali giuste e ora mi blocca tutto. Per favore, sistemate questa cosa prima di domani perché ne ho bisogno urgentemente.",Amministrazione,Alta
TK-438,Urgente: non va l'accesso ai preventivi clienti,"Buongiorno! Scusa se ti scrivo per questa cosa così banale, ma ho un piccolo problema. Non riesco a scaricare i nuovi listini prezzi che mi ha mandato il reparto commerciale stamattina. Mi sa che devo fare qualcos'altro o è un bug? Grazie mille!",Commerciale,Bassa
TK-439,Assistenza immediata per problemi di gestione spese aziendali,Creo questo ticket perché non riesco ad accedere al portale amministrativo delle note spese. Ho provato il reset password ma continua a dare errore. Serve un intervento urgente per caricare i documenti prima della scadenza.,Amministrazione,Media
TK-440,Richiesta urgente: Accesso bloccato al sistema CRM dopo aggiornamento,"Ho necessità di segnalare che non riesco ad accedere al sistema CRM. Dopo aver eseguito l'ultimo aggiornamento del software, il mio account è risultata inutilizzabile e mi compare un messaggio di errore generico. Potreste gentilmente verificare lo stato dell'autenticazione per ripristinare l'accesso quanto prima?",Tecnico,Alta
TK-441,Procedura per richiedere la nota spese,"Vi scrivo perché non ho capito bene come funziona l'invio delle note spese. Ho provato a caricarle dal portale ma mi è saltata un messaggio strano. Potreste dirmi passo passo cosa devo fare, grazie mille!",Amministrazione,Bassa
TK-442,Bloccato su l'accesso ai documenti amministrativi,Buongiorno. Non riesco proprio a trovare i moduli per la dichiarazione dei costi aziendali di questo mese. Ho provato a cercare in tutti gli angoli del portale ma nulla mi appare. Potreste indicarmi subito dove devo cliccare? Sono un po' confuso con questa parte.,Amministrazione,Alta
TK-443,Assistenza immediata per problemi di preventivo e costi,Vi scrivo perché non riesco ad accedere al modulo di calcolo dei prezzi che mi serve. Ho provato a ricaricare la pagina ma il sistema continua a darmi errore 404. Potreste controllare se c'è un problema con l'accesso o magari indicarmi chi posso contattare per un preventivo urgente?,Commerciale,Media
TK-444,Procedura per configurazione accesso API su ambiente di staging,"Ho bisogno di fare una call riguardo l'implementazione dell'autenticazione OAuth 2.0 sul nostro endpoint di test. Ho notato un errore 403 quando tento il payload con le credenziali aggiornate, e vorrei verificare la corretta gestione dei permessi lato server. Potrebbe gentilmente confermarmi i parametri necessari per completare l'integrazione?",Tecnico,Bassa
TK-445,Problema con l'accesso al database di produzione,"Ho un problema: non riesco ad eseguire la query X-23 sul DB principale, e questo mi sta bloccando tutto. È assurdo che per una cosa così semplice il sistema si comporti in modo da farmi perdere tempo prezioso. Potreste dare un'occhiata prima che l'intera pipeline crolli?",Tecnico,Alta
TK-446,Richiesta urgente: Problemi nell'accesso ai documenti amministrativi,"Ciao, devo accedere a un modulo per la compilazione dei dati fiscali. Non riesco ad aprire il file richiesto e ho bisogno di assistenza per l'upload. Sono nuovo sull'utilizzo del sistema e non so come procedere con questa procedura.",Amministrazione,Bassa
TK-447,Chiarimento su gestione spese e plafond di spesa,"Dopo l'ultimo aggiornamento, non riesco ad accedere al modulo per la rendicontazione delle spese aziendali. Ho provato a resettare le credenziali ma il sistema continua a darmi un errore 403. Mi serve che questo venga risolto subito perché ho diverse note spese da chiudere oggi.",Amministrazione,Media
TK-448,Richiesta chiarimenti sulla tariffazione per i nuovi contratti B2B,"Ho già provato a riavviare la connessione, ma il problema persiste. Ho bisogno di capire esattamente come vengono calcolati i costi aggiuntivi sui pacchetti aziendali e se ci sono sconti disponibili per un impegno pluriennale. Potreste inviarmi una simulazione dettagliata dei prezzi prima che proceda con l'acquisto?",Commerciale,Alta
TK-449,Chiarimento su come si fa a trovare i moduli per le ferie,"Buongiorno! Eccomi di nuovo. Volevo sapere, perché sono un po' confuso con il portale, dove devo cliccare esattamente per scaricare e compilare la richiesta di giorni liberi? Mi sa che mi è sfuggito qualcosa nel manuale.",Amministrazione,Bassa
TK-450,Aiuto: Non riesco ad accedere ai prezzi per il nuovo cliente,"Non volevo proprio dirlo, ma non trovo i listini aggiornati sul portale. Ho appena dovuto fare un preventivo urgente e mi manca la tariffazione corretta. Potete aiutarmi subito con l'accesso o inviarmi i documenti? Grazie mille.",Commerciale,Alta
TK-451,Richiesta urgente: Non trovo l'ultima ricevuta spese di ottobre,"Ho necessità di segnalare che il portale amministrativo è un disastro. Volete davvero farci passare la notte per ritrovare una semplice fattura? Sono principiante, ma anche voi dovresti sapere dove sono i documenti aziendali. Guardatevi e risolvetelo subito.",Amministrazione,Alta
TK-452,Chiarimento su la procedura di invio nota spese,"Gentile supporto, vi contatto perché ho qualche dubbio sulla modalità corretta di caricare le ricevute digitalizzate nel sistema. Ho appena finito un viaggio e non sono sicuro se devo allegarle tutte insieme o una per volta. Grazie mille in anticipo!",Amministrazione,Bassa
TK-453,Non va l'accesso ai documenti aziendali,"Scusate il disturbo, devo capire come recuperare i vecchi atti amministrativi di progetto. Ho provato a cercare in archivio ma non trovo nulla che mi serva per la revisione del bilancio. Potreste indicarmi se c'è un protocollo diverso da seguire? Grazie.",Amministrazione,Bassa
TK-454,Non va di far passare i costi extra sul preventivo,"Ciao! Senta, stavo guardando il preventivo che mi avete mandato e non capisco perché ci siano questi costi aggiuntivi. Mi sembra un po' strano, dato che avevamo già parlato del pacchetto completo. Potete darmi una mano a capire se li posso togliere o se è necessario? Grazie mille!",Commerciale,Bassa
TK-455,Bloccato su come attivare le funzionalità di preventivo,Vorrei segnalare che non capisco bene la sezione dei prezzi. Ho provato a fare un preventivo ma mi dà sempre errore e poi ho guardato il manuale ma è troppo complicato. Potete aiutarmi con i passaggi giusti per capire come funziona questa parte commerciale?,Commerciale,Media
TK-456,Assistenza immediata per problemi di connessione al network,"Salve, devo segnalare che la mia connessione internet non funziona da stamattina. Ho provato a riavviare tutto ma nulla cambia. Potete dare un'occhiata appena potete? Grazie.",Tecnico,Bassa
TK-457,Mancato funzionamento gestione preventivi e prezzi,"Gentile supporto, vi contatto per un problema con la sezione commerciale. Ho provato a generare il preventivo per il cliente Rossi ma mi dà errore sui costi unitari. Non capisco bene come funziona l'aggiornamento dei listini in questa interfaccia. Potete aiutarmi subito? Grazie.",Commerciale,Media
TK-458,Problema con l'accesso al database di produzione dopo l'ultimo aggiornamento,"Da stamattina sto provando a connettermi all'API e ricevo un errore 401, anche se le credenziali sono state verificate. Ho già controllato i permessi utente nel sistema IAM ed ho tentato il reset del token di sessione. Potete verificare se ci sono stati cambiamenti recenti nella configurazione del servizio o dei firewall esterni?",Tecnico,Media
TK-459,Non funziona l'accesso a X,"Buongiorno! Eccomi di nuovo. Sto cercando di finalizzare un preventivo per il cliente Rossi, ma non riesco proprio ad accedere al portale commerciale con le credenziali giuste. È urgente perché devo inviare la proposta entro oggi pomeriggio. Mi aiuti a sistemare l'accesso appena puoi? Grazie mille!",Commerciale,Alta
TK-460,Info per pagamenti e documenti aziendali,"Ciao. Non capisco come si fa a scaricare le ultime fatture di aprile, è un casino totale. Mi serve subito questo materiale perché domani devo chiudere i conti, quindi mi aspetto una risposta rapida. Grazie.",Amministrazione,Alta
TK-461,Mancato funzionamento accesso area clienti,"Da stamattina sto provando a accedere all'area riservata ma mi chiede sempre le credenziali sbagliate. Non riesco proprio a controllare i dettagli dell'ultimo preventivo che mi avete inviato. Ho bisogno di vedere subito lo stato del mio contratto, per favore.",Commerciale,Bassa
TK-462,Urgente: non va l'accesso al portale amministrativo,"Ciao, ho riscontrato che i permessi di accesso al sistema CRM sono stati revocati senza preavviso. Ho provato a resettare la password più volte ma il sistema mi riporta un errore 403. Potrei avere bisogno di una verifica immediata dello stato del mio account utente? Grazie.",Amministrazione,Alta
TK-463,Assistenza immediata per connessione rete instabile e intermittenza dati,"Ho un problema: la connettività di rete è estremamente instabile da stamattina. Non riesco a mantenere una sessione stabile, specialmente quando devo accedere ai database aziendali. Ho già riavviato il modem senza successo. Potete verificare lo stato del servizio nel mio ufficio? Grazie.",Tecnico,Alta
TK-464,Richiesta urgente: Non riesco ad accedere al database di produzione,"Ho un problema con l'accesso al DB principale. Credo che ci sia un errore nelle credenziali o nel servizio API perché mi dà sempre 401. Ho provato a resettare la password due volte, ma non funziona nulla. Potete controllare se c'è qualche blocco lato server?",Tecnico,Media
TK-465,Info per gestione spese e note spese,"Gentile supporto, vi contatto perché non riesco ad accedere al portale di invio nota spese. Ho provato a resettare la password ma il sistema mi riporta un errore generico. Potreste verificare se ci sono problemi tecnici con l'accesso o se devo seguire una procedura diversa per l'invio dei documenti? Grazie, Andrea Rossi.",Amministrazione,Alta
TK-466,Chiarimento su come si gestiscono le spese e i rimborsi,"Ciao, ho un dubbio sulla procedura per l'invio delle ricevute. Ho appena ricevuto la fattura di ieri ma non sono sicuro se devo usare il portale o mandarle via email. Potreste spiegarmi meglio quali documenti caricate in amministrazione? Grazie.",Amministrazione,Bassa
TK-467,Errore accesso area riservata per documenti,"Ciao! Creo questo ticket perché non riesco ad accedere all'area clienti per scaricare i moduli aggiornati. Ho provato a resettare la password ma mi dà sempre lo stesso errore. Potete darmi una mano con l'accesso, grazie mille!",Amministrazione,Bassa
TK-468,Problema con l'accesso ai documenti amministrativi,"Gentile supporto, vi contatto per questo disastro totale. Non riesco proprio ad accedere a quei moduli di spesa che mi servono urgentemente stamattina. È un casino perché ho provato più volte e continua a dare errore 403. Mi serve una soluzione immediata, non posso aspettare.",Amministrazione,Media
TK-469,Info per configurazione API di terze parti,Vorrei segnalare che ho un piccolo problema con l'integrazione dell'API esterna. Ho provato a rifare i parametri ieri pomeriggio ma non mi spara il token come dovrebbe. Potete darmi una mano veloce su dove devo controllare? Grazie mille.,Tecnico,Bassa
TK-470,Procedura per accedere al sistema dopo l'ultimo aggiornamento,"Ho necessità di segnalare che non riesco ad accedere al sistema con le credenziali abituali. Ho provato a resettarle più volte, ma il messaggio d'errore è sempre lo stesso e francamente inutile. Potete risolvere questo disastro tecnico o devo imparare a usare un altro software? Grazie.",Tecnico,Alta
TK-471,Mancato funzionamento dell'accesso ai documenti contabili,"Ciao, devo assolutamente accedere al fascicolo X prima di fine giornata. Non riesco proprio a scaricare i bilanci del mese scorso e l'errore che mi spara è inutile. Ho provato tutto quello che so fare, ma non funziona. Risolvetelo subito, per favore.",Amministrazione,Alta
TK-472,Bloccato su gestione spese e approvazioni,"Ho necessità di segnalare un problema con la procedura di avanzamento delle note spese. Non riesco a caricare i documenti digitalizzati per l'ultima trasferta, anche se ho controllato che siano tutti allegati correttamente. Potreste darmi una mano prima della chiusura contabile oggi pomeriggio? Grazie.",Amministrazione,Media
TK-473,Chiarimento su problemi di latenza e connettività VPN,"Così non posso lavorare! Ho notato un aumento inspiegabile della latenza sulla connessione VPN, specialmente quando accedo ai repository Git. Non è una cosa urgente per me, ma mi piacerebbe capire se c'è qualche throttling sul lato server che sta causando questi picchi di ping. Sono abbastanza pratico con la rete e ho già verificato i log locali; il problema sembra essere più strutturale.",Tecnico,Bassa
TK-474,Non va l'accesso ai prezzi per i nuovi clienti,"Potete dare un occhiata a questo problema? Ho provato ad accedere all'area riservata dei listini prezzi, ma mi dà sempre errore. Non capisco perché non riesco a scaricare le tariffe aggiornate che servono urgentemente per il preventivo di domani.",Commerciale,Media
TK-475,Problema con l'accesso ai documenti di spesa,"Non so più che fare... Sto cercando di recuperare i moduli per la nota spese ma il sistema mi dà un errore ogni volta. Ho provato a resettare le credenziali, ma non è servito a nulla. Potreste darmi una mano con l'accesso amministrativo, vi prego?",Amministrazione,Bassa
TK-476,Richiesta urgente: Il sistema di gestione progetti non mi carica i file,"Da stamattina sto provando ad accedere al progetto Alpha, ma il caricamento dei documenti è bloccato. Non riesco proprio a aprire nulla e questo mi sta facendo perdere tempo prezioso. Ho bisogno che qualcuno risolva questa cosa immediatamente.",Tecnico,Alta
TK-477,Procedura per accedere ai documenti contabili di marzo,Ho un problema: non riesco a scaricare i report spese dell'ultimo mese. Ho provato ad accedere dal portale ma mi chiede sempre credenziali sbagliate. Potete controllare se c'è qualche blocco sul mio account? Grazie.,Amministrazione,Alta
TK-478,Urgente: non va l'accesso al sistema CRM,"Da stamattina sto provando a entrare nel sistema ma mi dà sempre errore di credenziali. Non capisco perché, ho controllato la password tre volte. Mi serve che qualcuno mi dica subito cosa succede.",Tecnico,Bassa
TK-479,Errore nell'accesso ai dati di fatturazione cliente,"Ho necessità di segnalare un problema critico con l'integrazione dei dati commerciali. Non riesco ad estrarre i report aggiornati sui volumi di vendita per il Q3, nonostante abbia verificato tutte le credenziali e i permessi necessari. Potrei avere accesso a una revisione tecnica del sistema o a un supporto immediato per risolvere questo blocco operativo?",Commerciale,Alta
TK-480,Problema con l'accesso ai dettagli di un preventivo,"Ho un problema: non riesco a trovare il prezzo finale per la fornitura X. Ho provato a guardare nella sezione clienti, ma i numeri sembrano sbagliati o incompleti. Potreste aiutarmi a capire come recuperare i dati corretti? Sono Marco Rossi.",Commerciale,Bassa
TK-481,Errore nell'accesso ai dati amministrativi utente Rossi,"Ciao. Non riesco a scaricare i report di spesa del mese scorso, e questo è un problema che mi blocca il lavoro. Ho provato ad accedere tramite la dashboard ma continua a dare errore. Mi serve questa cosa subito, non ho tempo per questi vostri sistemi inutili.",Amministrazione,Media
TK-482,Bloccato su configurazione API dopo l'ultimo aggiornamento,"Dopo l'ultimo aggiornamento, non riesco a connettere il servizio X al nuovo endpoint. Ho già verificato le credenziali e i permessi di rete. Potete darmi una mano con la gestione delle librerie dipendenti? Grazie.",Tecnico,Media
TK-483,Problemi di configurazione prezzi su preventivo commerciale,"Buongiorno! Eccomi di nuovo, ho un piccolo problema con la generazione dei preventivi online. Ho provato a rifare due quote per il cliente Rossi ma i costi non vengono calcolati correttamente e mi sembra che ci sia un errore sulla tariffa X. Potresti dare un'occhiata? Grazie mille.",Commerciale,Media
TK-484,Errore nel preventivo per i nuovi clienti,"Scusate il disturbo, volevo chiedervi un aiuto con la sezione prezzi sul sito. Sto cercando di capire come funziona l'inserimento dei costi personalizzati perché ho dovuto fare un po' di scambi col mio collega Marco oggi e non sono sicuro di aver capito bene. Potreste darmi una mano a sistemare questo preventivo prima che arrivi il cliente? Grazie mille.",Commerciale,Media
TK-485,Info per l'accesso ai documenti aziendali,"Creo questo ticket perché non riesco a trovare il modulo di richiesta spese. Ho provato a cercare ovunque ma nulla appare. Questo è un casino e mi serve subito, grazie.",Amministrazione,Bassa
TK-486,Non va l'accesso per i nuovi clienti,"Dopo l'ultimo aggiornamento, non riesco a far vedere la sezione prezzi ai miei contatti. Mi sembra che qualcosa sia cambiato con il sistema di gestione dei lead. Potreste controllare se c'è un problema nell'integrazione commerciale?",Commerciale,Media
TK-487,Bloccato su accesso al database dopo l'ultimo aggiornamento,"Buongiorno! Eccomi di nuovo, perché il sistema è tornato a fare i capricci. Non riesco ad accedere ai dati critici del progetto X e mi blocca completamente ogni tentativo. Avete capito che questo è urgente? Ho perso già mezz'ora di lavoro prezioso per colpa di qualche aggiornamento inutile.",Tecnico,Alta
TK-488,Bloccato su finalizzazione accordi B2B,"Non volevo proprio dirlo, ma ho riscontrato un ritardo nell'accesso ai dati di fatturazione relativi al cliente Rossi. Ho necessario verificare la compatibilità delle ultime clausole contrattuali con il nostro sistema ERP e non riesco ad avanzare senza queste informazioni. Potreste gentilmente fornirmi l'estratto conto aggiornato entro oggi pomeriggio? Grazie, Marco Bianchi.",Commerciale,Media
TK-489,Errore accesso ai documenti amministrativi,"Ho un problema: Non riesco assolutamente ad accedere ai moduli di spesa o a scaricare i documenti necessari. Ho provato più volte e mi dà sempre errore 403. Mi serve questo oggi per chiudere la pratica, non capisco come funziona questa roba.",Amministrazione,Media
TK-490,Problema con l'accesso al sistema interno dopo aggiornamento,"Da stamattina sto provando a entrare nel software e mi dà solo errore 403. Non capisco perché non funzioni, ho seguito tutte le istruzioni per il primo accesso ma continua a bloccarsi. Ho bisogno di un aiuto subito.",Tecnico,Media
TK-491,Richiesta urgente: Problema di connettività API dopo aggiornamento sistema,"Vi scrivo perché ho riscontrato un errore 503 quando tento di accedere all'endpoint XYZ. Ho verificato le credenziali e il formato del payload, ma la connessione fallisce costantemente. Potreste verificare se ci sono modifiche recenti al servizio o ai permessi necessari per l'integrazione?",Tecnico,Media
TK-492,Chiarimento su perché non si carica la pagina,"Non so più che fare... Dunque, guardate qui: mi sembra di aver cliccato su qualcosa e ora questa schermata è bloccata da un sacco di tempo. Non ho idea se sia un mio errore o se il sistema stia semplicemente morendo davanti ai miei occhi. Aiuto, per favore.",Tecnico,Bassa
